HS,HS4,HS4Desc,HS6,HS6Desc,BEC5Code1,BEC5Code2,BEC5Category,BEC5EndUse,BEC5Processing,BEC5Specification,BEC5Durability,i3,i31Desc,standesci3,i4,i4Desc,standesci4,GTAP,GTAPcode,GTAPdesc,CPC1,CPCdesc,BEC4Code,BEC4ENDUSE,BEC4INT,BEC4CONS,BEC4CAP,AddedByUNSD,NoteByUNSD
H5,6108,"Slips, petticoats, briefs, panties, nightdresses, pyjamas, negligees, bathrobes, dressing gowns and similar articles; women's or girls', knitted or crocheted",610899,"Negligees, bathrobes, dressing gowns and similar articles; women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28224,Women's or girls' blouses  shirts  petticoats  panties  nightdresses  dressing gowns and similar articles  knitted or crocheted,63,CONS,0,1,0,1,1To1 WITH H4
H5,6109,"T-shirts, singlets and other vests; knitted or crocheted",610910,"T-shirts, singlets and other vests; of cotton, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,27,tex,"Textiles,",28225,T-shirts  singlets and other vests  knitted or crocheted,63,CONS,0,1,0,1,1To1 WITH H4
H5,6109,"T-shirts, singlets and other vests; knitted or crocheted",610990,"T-shirts, singlets and other vests; of textile materials (other than cotton), knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,27,tex,"Textiles,",28225,T-shirts  singlets and other vests  knitted or crocheted,63,CONS,0,1,0,1,1To1 WITH H4
H5,6110,"Jerseys, pullovers, cardigans, waistcoats and similar articles; knitted or crocheted",611011,"Jerseys, pullovers, cardigans, waistcoats and similar articles; knitted or crocheted, of wool or fine animal hair",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1730,Manufacture of knitted and crocheted fabrics and articles,C17,1430,Manufacture of knitted and crocheted apparel,D14,27,tex,"Textiles,",28226,Jerseys  pullovers  cardigans  waistcoats and similar articles  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6110,"Jerseys, pullovers, cardigans, waistcoats and similar articles; knitted or crocheted",611012,"Jerseys, pullovers, cardigans, waistcoats and similar articles; knitted or crocheted, of fibres from kashmir (cashmere) goats",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1730,Manufacture of knitted and crocheted fabrics and articles,C17,1430,Manufacture of knitted and crocheted apparel,D14,27,tex,"Textiles,",28226,Jerseys  pullovers  cardigans  waistcoats and similar articles  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6110,"Jerseys, pullovers, cardigans, waistcoats and similar articles; knitted or crocheted",611019,"Jerseys, pullovers, cardigans, waistcoats and similar articles; knitted or crocheted, of fine animal hair other than that of kashmir (cashmere) goats",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1730,Manufacture of knitted and crocheted fabrics and articles,C17,1430,Manufacture of knitted and crocheted apparel,D14,27,tex,"Textiles,",28226,Jerseys  pullovers  cardigans  waistcoats and similar articles  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6110,"Jerseys, pullovers, cardigans, waistcoats and similar articles; knitted or crocheted",611020,"Jerseys, pullovers, cardigans, waistcoats and similar articles; of cotton, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1730,Manufacture of knitted and crocheted fabrics and articles,C17,1430,Manufacture of knitted and crocheted apparel,D14,27,tex,"Textiles,",28226,Jerseys  pullovers  cardigans  waistcoats and similar articles  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6110,"Jerseys, pullovers, cardigans, waistcoats and similar articles; knitted or crocheted",611030,"Jerseys, pullovers, cardigans, waistcoats and similar articles; of man-made fibres, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1730,Manufacture of knitted and crocheted fabrics and articles,C17,1430,Manufacture of knitted and crocheted apparel,D14,27,tex,"Textiles,",28226,Jerseys  pullovers  cardigans  waistcoats and similar articles  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6110,"Jerseys, pullovers, cardigans, waistcoats and similar articles; knitted or crocheted",611090,"Jerseys, pullovers, cardigans, waistcoats and similar articles; of textile materials (other than wool or fine animal hair, cotton or man-made fibres), knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1730,Manufacture of knitted and crocheted fabrics and articles,C17,1430,Manufacture of knitted and crocheted apparel,D14,27,tex,"Textiles,",28226,Jerseys  pullovers  cardigans  waistcoats and similar articles  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6111,"Garments and clothing accessories, babies'; knitted or crocheted",611120,"Garments and clothing accessories; babies', of cotton, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28227,Babies' garments and clothing accessories  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6111,"Garments and clothing accessories, babies'; knitted or crocheted",611130,"Garments and clothing accessories; babies', of synthetic fibres, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28227,Babies' garments and clothing accessories  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6111,"Garments and clothing accessories, babies'; knitted or crocheted",611190,"Garments and clothing accessories; babies', of textile materials (other than cotton or synthetic fibres), knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28227,Babies' garments and clothing accessories  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6112,"Track suits, ski suits and swimwear; knitted or crocheted",611211,"Track suits; of cotton, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28228,Track suits  ski suits  swimwear and other garments  knitted or crocheted n.e.c.,62,CONS,0,1,0,1,1To1 WITH H4
H5,6112,"Track suits, ski suits and swimwear; knitted or crocheted",611212,"Track suits; of synthetic fibres, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28228,Track suits  ski suits  swimwear and other garments  knitted or crocheted n.e.c.,62,CONS,0,1,0,1,1To1 WITH H4
H5,6112,"Track suits, ski suits and swimwear; knitted or crocheted",611219,"Track suits; of textile materials (other than cotton or synthetic fibres), knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28228,Track suits  ski suits  swimwear and other garments  knitted or crocheted n.e.c.,62,CONS,0,1,0,1,1To1 WITH H4
H5,6112,"Track suits, ski suits and swimwear; knitted or crocheted",611220,Ski suits; knitted or crocheted,413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28228,Track suits  ski suits  swimwear and other garments  knitted or crocheted n.e.c.,62,CONS,0,1,0,1,1To1 WITH H4
H5,6112,"Track suits, ski suits and swimwear; knitted or crocheted",611231,"Swimwear; men's or boys', of synthetic fibres, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28228,Track suits  ski suits  swimwear and other garments  knitted or crocheted n.e.c.,62,CONS,0,1,0,1,1To1 WITH H4
H5,6112,"Track suits, ski suits and swimwear; knitted or crocheted",611239,"Swimwear; men's or boys', of textile materials (other than synthetic fibres), knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28228,Track suits  ski suits  swimwear and other garments  knitted or crocheted n.e.c.,62,CONS,0,1,0,1,1To1 WITH H4
H5,6112,"Track suits, ski suits and swimwear; knitted or crocheted",611241,"Swimwear; women's or girls', of synthetic fibres, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28228,Track suits  ski suits  swimwear and other garments  knitted or crocheted n.e.c.,62,CONS,0,1,0,1,1To1 WITH H4
H5,6112,"Track suits, ski suits and swimwear; knitted or crocheted",611249,"Swimwear; women's or girls', of textile materials (other than synthetic fibres), knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28228,Track suits  ski suits  swimwear and other garments  knitted or crocheted n.e.c.,62,CONS,0,1,0,1,1To1 WITH H4
H5,6113,"Garments made up of knitted or crocheted fabrics of heading no. 5903, 5906 and 5907",611300,"Garments made up of knitted or crocheted fabrics of heading no. 5903, 5906 and 5907",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28250,Garments made up of felt or nonwovens; garments made up of textile fabrics impregnated or coated with plastics  rubber or other materials,62,CONS,0,1,0,1,1To1 WITH H4
H5,6114,"Garments; knitted or crocheted, n.e.c. in chapter 61",611420,"Garments; of cotton, knitted or crocheted, n.e.c. in chapter 61",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28228,Track suits  ski suits  swimwear and other garments  knitted or crocheted n.e.c.,62,CONS,0,1,0,1,1To1 WITH H4
H5,6114,"Garments; knitted or crocheted, n.e.c. in chapter 61",611430,"Garments; of man-made fibres, knitted or crocheted, n.e.c. in chapter 61",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28228,Track suits  ski suits  swimwear and other garments  knitted or crocheted n.e.c.,62,CONS,0,1,0,1,1To1 WITH H4
H5,6114,"Garments; knitted or crocheted, n.e.c. in chapter 61",611490,"Garments; of textile materials (other than cotton or man-made fibres), knitted or crocheted, n.e.c. in chapter 61",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28228,Track suits  ski suits  swimwear and other garments  knitted or crocheted n.e.c.,62,CONS,0,1,0,1,1To1 WITH H4
H5,6115,"Hosiery; panty hose, tights, stockings, socks and other hosiery, including graduated compression hosiery (for example, stockings for varicose veins) and footwear without applied soles, knitted or crocheted",611510,"Graduated compression hosiery (for example, stockings for varicose veins), knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1730,Manufacture of knitted and crocheted fabrics and articles,C17,1430,Manufacture of knitted and crocheted apparel,D14,27,tex,"Textiles,",28210,Panty hose  tights  stockings  socks and other hosiery  knitted or crocheted,63,CONS,0,1,0,1,1To1 WITH H4
H5,6115,"Hosiery; panty hose, tights, stockings, socks and other hosiery, including graduated compression hosiery (for example, stockings for varicose veins) and footwear without applied soles, knitted or crocheted",611521,"Hosiery; panty hose and tights (other than graduated compression hosiery), of synthetic fibres, measuring per single yarn less than 67 decitex, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1730,Manufacture of knitted and crocheted fabrics and articles,C17,1430,Manufacture of knitted and crocheted apparel,D14,27,tex,"Textiles,",28210,Panty hose  tights  stockings  socks and other hosiery  knitted or crocheted,63,CONS,0,1,0,1,1To1 WITH H4
H5,6115,"Hosiery; panty hose, tights, stockings, socks and other hosiery, including graduated compression hosiery (for example, stockings for varicose veins) and footwear without applied soles, knitted or crocheted",611522,"Hosiery; panty hose and tights (other than graduated compression hosiery), of synthetic fibres, measuring per single yarn 67 decitex or more, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1730,Manufacture of knitted and crocheted fabrics and articles,C17,1430,Manufacture of knitted and crocheted apparel,D14,27,tex,"Textiles,",28210,Panty hose  tights  stockings  socks and other hosiery  knitted or crocheted,63,CONS,0,1,0,1,1To1 WITH H4
H5,6115,"Hosiery; panty hose, tights, stockings, socks and other hosiery, including graduated compression hosiery (for example, stockings for varicose veins) and footwear without applied soles, knitted or crocheted",611529,"Hosiery; panty hose and tights (other than graduated compression hosiery), of textile materials (other than synthetic fibres), knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1730,Manufacture of knitted and crocheted fabrics and articles,C17,1430,Manufacture of knitted and crocheted apparel,D14,27,tex,"Textiles,",28210,Panty hose  tights  stockings  socks and other hosiery  knitted or crocheted,63,CONS,0,1,0,1,1To1 WITH H4
H5,6115,"Hosiery; panty hose, tights, stockings, socks and other hosiery, including graduated compression hosiery (for example, stockings for varicose veins) and footwear without applied soles, knitted or crocheted",611530,"Hosiery; women's, full-length or knee-length (other than graduated compression hosiery), measuring per single yarn less than 67 decitex, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1730,Manufacture of knitted and crocheted fabrics and articles,C17,1430,Manufacture of knitted and crocheted apparel,D14,27,tex,"Textiles,",28210,Panty hose  tights  stockings  socks and other hosiery  knitted or crocheted,63,CONS,0,1,0,1,1To1 WITH H4
H5,6115,"Hosiery; panty hose, tights, stockings, socks and other hosiery, including graduated compression hosiery (for example, stockings for varicose veins) and footwear without applied soles, knitted or crocheted",611594,"Hosiery and footwear; without applied soles, of wool or fine animal hair, knitted or crocheted (excluding graduated compression hosiery, panty hose, tights, women's full or knee-length hosiery measuring per single yarn less than 67 decitex)",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1730,Manufacture of knitted and crocheted fabrics and articles,C17,1430,Manufacture of knitted and crocheted apparel,D14,27,tex,"Textiles,",28210,Panty hose  tights  stockings  socks and other hosiery  knitted or crocheted,63,CONS,0,1,0,1,1To1 WITH H4
