clae6,clae6_desc,clae3,clae3_desc,clae2,clae2_desc,letra,letra_desc
101091,Fabricación de aceites y grasas de origen animal,101," Producción y procesamiento de carne y productos cárnicos, excepto pescado",10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
101099,"Matanza de animales n.c.p. y procesamiento de su carne, elaboración de subproductos cárnicos n.c.p. (Incluye producción de carne fresca, refrigerada o congelada de liebre, conejo, animales de caza, etc.)",101," Producción y procesamiento de carne y productos cárnicos, excepto pescado",10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
102001,"Elaboración de pescados de mar, crustáceos y  productos marinos ",102, Elaboración de pescado y productos de pescado,10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
102002,Elaboración de pescados de ríos y lagunas y otros productos fluviales y lacustres,102, Elaboración de pescado y productos de pescado,10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
102003,"Fabricación de aceites, grasas, harinas y productos a base de pescados ",102, Elaboración de pescado y productos de pescado,10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
103011,"Preparación de conservas de frutas, hortalizas y legumbres",103," Preparación de frutas, hortalizas y legumbres",10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
103012,"Elaboración y envasado de dulces, mermeladas y jaleas",103," Preparación de frutas, hortalizas y legumbres",10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
103020,"Elaboración de jugos naturales y sus concentrados, de frutas, hortalizas y legumbres (No incluye la elaboración de jugos para diluir o en polvo llamados ""sintéticos"" o de un contenido en jugos naturales inferior al 50% actividad 110492)",103," Preparación de frutas, hortalizas y legumbres",10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
103030,"Elaboración de frutas, hortalizas y legumbres congeladas",103," Preparación de frutas, hortalizas y legumbres",10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
103091,"Elaboración de hortalizas y legumbres deshidratadas o desecadas, preparación n.c.p. de hortalizas y legumbres (Incluye la elaboración de harina y escamas de papa, sémola de hortalizas y legumbres,  hortalizas y legumbres deshidratadas, etc.)",103," Preparación de frutas, hortalizas y legumbres",10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
103099,"Elaboración de frutas deshidratadas o desecadas, preparación n.c.p. de frutas",103," Preparación de frutas, hortalizas y legumbres",10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
104011,Elaboración de aceites y grasas vegetales  sin refinar,104, Elaboración de aceites y grasas de origen vegetal,10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
104012,Elaboración de aceite de oliva     ,104, Elaboración de aceites y grasas de origen vegetal,10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
104013,Elaboración de aceites y grasas vegetales refinados (No incluye aceite de oliva -actividad 104012-),104, Elaboración de aceites y grasas de origen vegetal,10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
104020,Elaboración de margarinas y grasas vegetales comestibles similares,104, Elaboración de aceites y grasas de origen vegetal,10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
105010,"Elaboración de leches y productos lácteos deshidratados (Incluye la obtención de quesos, helados, manteca, postres lácteos, yogur y otros productos lácteos fermentados o coagulados cuando son obtenidos en forma integrada con la producción de leche)",105, Elaboración de productos lácteos,10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
105020,Elaboración de quesos (Incluye la producción de suero),105, Elaboración de productos lácteos,10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
105030,Elaboración industrial de helados,105, Elaboración de productos lácteos,10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
105090,"Elaboración de productos lácteos n.c.p. (Incluye la producción de caseínas, manteca, postres, etc., cuando no son obtenidos e forma integrada con la producción de leche)",105, Elaboración de productos lácteos,10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
106110,Molienda de trigo,106," Elaboración de productos de molinería, almidones y productos derivados del almidón ",10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
106120,Preparación de arroz,106," Elaboración de productos de molinería, almidones y productos derivados del almidón ",10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
106131,Elaboración de alimentos a base de cereales ,106," Elaboración de productos de molinería, almidones y productos derivados del almidón ",10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
106139,"Preparación y molienda de legumbres y cereales n.c.p., excepto trigo y arroz y molienda húmeda de maíz",106," Elaboración de productos de molinería, almidones y productos derivados del almidón ",10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
106200,"Elaboración de almidones y productos derivados del almidón, molienda húmeda de maíz (Incluye la elaboración de glucosa y gluten)",106," Elaboración de productos de molinería, almidones y productos derivados del almidón ",10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
107110,Elaboración de galletitas y bizcochos,107, Elaboración de productos alimenticios ncp,10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
107121,"Elaboración industrial de productos de panadería, excepto galletitas y bizcochos (Incluye la elaboración de productos de panadería frescos, congelados y secos)",107, Elaboración de productos alimenticios ncp,10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
107129,"Elaboración de productos de panadería n.c.p. (Incluye la elaboración de pan, facturas, churros, pre-pizzas, masas de hojaldre, masas fritas, tortas, tartas, etc), (No incluye la fabricación de sándwich 561040)",107, Elaboración de productos alimenticios ncp,10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
107200,Elaboración de azúcar,107, Elaboración de productos alimenticios ncp,10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
107301,Elaboración de cacao y chocolate ,107, Elaboración de productos alimenticios ncp,10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
107309,"Elaboración de productos de confitería n.c.p. (Incluye alfajores, caramelos, frutas confitadas, pastillas, gomas de mascar, etc.)",107, Elaboración de productos alimenticios ncp,10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
107410,Elaboración de pastas alimentarias frescas,107, Elaboración de productos alimenticios ncp,10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
107420,Elaboración de pastas alimentarias secas,107, Elaboración de productos alimenticios ncp,10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
107500,"Elaboración de comidas preparadas para reventa (Incluye la elaboración de comidas preparadas para reventa en supermercados, kioscos, cafeterías, etc.)",107, Elaboración de productos alimenticios ncp,10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
107911,"Tostado, torrado y molienda de café",107, Elaboración de productos alimenticios ncp,10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
107912,Elaboración y molienda de hierbas aromáticas y  especias,107, Elaboración de productos alimenticios ncp,10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
107920,Preparación de hojas de té,107, Elaboración de productos alimenticios ncp,10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
107930,Elaboración de yerba mate,107, Elaboración de productos alimenticios ncp,10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
107991,"Elaboración de extractos, jarabes y concentrados",107, Elaboración de productos alimenticios ncp,10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
107992,Elaboración de vinagres,107, Elaboración de productos alimenticios ncp,10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
107999,"Elaboración de productos alimenticios n.c.p. (Incluye la elaboración de polvos para preparar postres y gelatinas, levadura, productos para copetín, sopas, sal de mesa, mayonesa, mostaza, etc.)",107, Elaboración de productos alimenticios ncp,10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
108000,Elaboración de alimentos preparados para animales,108, Elaboración de alimentos preparados para animales,10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
109000,Servicios industriales para la elaboración de alimentos y bebidas,109, Servicios industriales para la elaboración de alimentos y bebidas,10,Elaboración de productos alimenticios,C, INDUSTRIA MANUFACTURERA
110100,"Destilación, rectificación y mezcla de bebidas espiritosas",110, Elaboración de bebidas,11,Elaboración de bebidas,C, INDUSTRIA MANUFACTURERA
110211,Elaboración de mosto,110, Elaboración de bebidas,11,Elaboración de bebidas,C, INDUSTRIA MANUFACTURERA
110212,Elaboración de vinos (Incluye el fraccionamiento),110, Elaboración de bebidas,11,Elaboración de bebidas,C, INDUSTRIA MANUFACTURERA
110290,Elaboración de sidra y otras bebidas alcohólicas fermentadas ,110, Elaboración de bebidas,11,Elaboración de bebidas,C, INDUSTRIA MANUFACTURERA
110300,"Elaboración de cerveza, bebidas malteadas y malta",110, Elaboración de bebidas,11,Elaboración de bebidas,C, INDUSTRIA MANUFACTURERA
110411,Embotellado de aguas naturales y minerales,110, Elaboración de bebidas,11,Elaboración de bebidas,C, INDUSTRIA MANUFACTURERA
110412,Fabricación de sodas,110, Elaboración de bebidas,11,Elaboración de bebidas,C, INDUSTRIA MANUFACTURERA
110420,"Elaboración de bebidas gaseosas, excepto soda",110, Elaboración de bebidas,11,Elaboración de bebidas,C, INDUSTRIA MANUFACTURERA
110491,Elaboración de hielo,110, Elaboración de bebidas,11,Elaboración de bebidas,C, INDUSTRIA MANUFACTURERA
110492,"Elaboración de bebidas no alcohólicas n.c.p. (Incluye los jugos para diluir o en polvo llamados ""sintéticos"" o de un contenido en jugos naturales inferior al 50%), (No incluye a los jugos naturales y sus concentrados, de frutas, hortalizas y legumbres - actividad 103020)",110, Elaboración de bebidas,11,Elaboración de bebidas,C, INDUSTRIA MANUFACTURERA
120010,Preparación de hojas de tabaco,120, Elaboración de productos de tabaco,12,Elaboración de productos de tabaco,C, INDUSTRIA MANUFACTURERA
120091,Elaboración de cigarrillos,120, Elaboración de productos de tabaco,12,Elaboración de productos de tabaco,C, INDUSTRIA MANUFACTURERA
120099,Elaboración de productos de tabaco n.c.p.,120, Elaboración de productos de tabaco,12,Elaboración de productos de tabaco,C, INDUSTRIA MANUFACTURERA
131110,"Preparación de fibras textiles vegetales, desmotado de algodón (Incluye la preparación de fibras de yute, ramio, cáñamo y lino)",131," Fabricación  de hilados y  tejidos, acabado de productos textiles",13,Elaboración de productos textiles,C, INDUSTRIA MANUFACTURERA
131120,Preparación de fibras animales de uso textil,131," Fabricación  de hilados y  tejidos, acabado de productos textiles",13,Elaboración de productos textiles,C, INDUSTRIA MANUFACTURERA
131131,"Fabricación de hilados textiles de lana, pelos y sus mezclas",131," Fabricación  de hilados y  tejidos, acabado de productos textiles",13,Elaboración de productos textiles,C, INDUSTRIA MANUFACTURERA
131132,Fabricación de hilados textiles de algodón y sus mezclas,131," Fabricación  de hilados y  tejidos, acabado de productos textiles",13,Elaboración de productos textiles,C, INDUSTRIA MANUFACTURERA
131139,"Fabricación de hilados textiles n.c.p., excepto de lana  y de algodón",131," Fabricación  de hilados y  tejidos, acabado de productos textiles",13,Elaboración de productos textiles,C, INDUSTRIA MANUFACTURERA
131201,"Fabricación de tejidos (telas) planos de lana y sus mezclas, incluye hilanderías y tejedurías integradas",131," Fabricación  de hilados y  tejidos, acabado de productos textiles",13,Elaboración de productos textiles,C, INDUSTRIA MANUFACTURERA
131202,"Fabricación de tejidos (telas) planos de algodón y sus mezclas, incluye hilanderías y tejedurías integradas",131," Fabricación  de hilados y  tejidos, acabado de productos textiles",13,Elaboración de productos textiles,C, INDUSTRIA MANUFACTURERA
131209,"Fabricación de tejidos (telas) planos de fibras textiles n.c.p., incluye hilanderías y tejedurías integradas",131," Fabricación  de hilados y  tejidos, acabado de productos textiles",13,Elaboración de productos textiles,C, INDUSTRIA MANUFACTURERA
131300,Acabado de productos textiles,131," Fabricación  de hilados y  tejidos, acabado de productos textiles",13,Elaboración de productos textiles,C, INDUSTRIA MANUFACTURERA
139100,Fabricación de tejidos de punto,139, Fabricación de productos textiles ncp,13,Elaboración de productos textiles,C, INDUSTRIA MANUFACTURERA
139201,"Fabricación de frazadas, mantas, ponchos, colchas, cobertores, etc.",139, Fabricación de productos textiles ncp,13,Elaboración de productos textiles,C, INDUSTRIA MANUFACTURERA
139202,Fabricación de ropa de cama y mantelería,139, Fabricación de productos textiles ncp,13,Elaboración de productos textiles,C, INDUSTRIA MANUFACTURERA
139203,Fabricación de artículos de lona y sucedáneos de lona,139, Fabricación de productos textiles ncp,13,Elaboración de productos textiles,C, INDUSTRIA MANUFACTURERA
139204,Fabricación de bolsas de materiales textiles para productos a granel,139, Fabricación de productos textiles ncp,13,Elaboración de productos textiles,C, INDUSTRIA MANUFACTURERA
139209,"Fabricación de artículos confeccionados de materiales textiles n.c.p., excepto prendas de vestir ",139, Fabricación de productos textiles ncp,13,Elaboración de productos textiles,C, INDUSTRIA MANUFACTURERA
139300,Fabricación de tapices y alfombras,139, Fabricación de productos textiles ncp,13,Elaboración de productos textiles,C, INDUSTRIA MANUFACTURERA
139400,"Fabricación de cuerdas, cordeles, bramantes y redes",139, Fabricación de productos textiles ncp,13,Elaboración de productos textiles,C, INDUSTRIA MANUFACTURERA
139900,Fabricación de productos textiles n.c.p.,139, Fabricación de productos textiles ncp,13,Elaboración de productos textiles,C, INDUSTRIA MANUFACTURERA
141110,"Confección de ropa interior, prendas para dormir y para la playa",141," Confección de prendas de vestir, excepto prendas de piel",14,Elaboración de prendas de vestir,C, INDUSTRIA MANUFACTURERA
141120,"Confección de ropa de trabajo, uniformes y guardapolvos ",141," Confección de prendas de vestir, excepto prendas de piel",14,Elaboración de prendas de vestir,C, INDUSTRIA MANUFACTURERA
141130,Confección de prendas de vestir para bebés y niños,141," Confección de prendas de vestir, excepto prendas de piel",14,Elaboración de prendas de vestir,C, INDUSTRIA MANUFACTURERA
141140,Confección de prendas deportivas,141," Confección de prendas de vestir, excepto prendas de piel",14,Elaboración de prendas de vestir,C, INDUSTRIA MANUFACTURERA
141191,Fabricación de accesorios de vestir excepto de cuero,141," Confección de prendas de vestir, excepto prendas de piel",14,Elaboración de prendas de vestir,C, INDUSTRIA MANUFACTURERA
141199,"Confección de prendas de vestir n.c.p., excepto prendas de piel, cuero y de punto",141," Confección de prendas de vestir, excepto prendas de piel",14,Elaboración de prendas de vestir,C, INDUSTRIA MANUFACTURERA
141201,Fabricación de accesorios de vestir de cuero,141," Confección de prendas de vestir, excepto prendas de piel",14,Elaboración de prendas de vestir,C, INDUSTRIA MANUFACTURERA
141202,Confección de prendas de vestir de cuero,141," Confección de prendas de vestir, excepto prendas de piel",14,Elaboración de prendas de vestir,C, INDUSTRIA MANUFACTURERA
